Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
220851,"Tatapudi, Chilakaluripeta, Palnadu, Andhra Pradesh, 523301, India",Farm land next to a lake. ,Wild Camping,"Some farmland away from the main road and close to the highway.
Beautiful sunset. No mosquitoes. No locals. No stray dogs. 

Not reachable for tall rigs due to power lines over the entry road. 2.5
2.2mtr (ish) is max height. ",16.036856,80.123363,-47,2023-05-14 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,Non-Potable,No,No,Yes,Yes,,,,,,,,,,,,,,,,
220852,"Ammavarigudem, Agiripalle, Eluru, Andhra Pradesh, 521211, India",Next to fishermans lake,Wild Camping,Stunning sunset. Remote location but you'll find some locals who come to say hi. Very friendly people. ,16.646693,80.810222,-25,2023-05-15 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,Non-Potable,No,No,Yes,Yes,,,,,,,,,,,,,,,,
221299,"Lahul, Lahul and Spiti, Himachal Pradesh, India",Riverside. Leh Road,Wild Camping,"The road to Leh is closed after Darcha until some time in May (depending on the snow). Jispa is the last village before that. Here are a few options to park around this helicopter landing pad, or even on it. Next to it is an unused Tibetan temple. To get closer to the river was not possible with a van, but with car or bike it works. The views are great. In town are a few restaurants and guest houses, it's a touristic area. But there are more shops and everything in Keylong.
Airtel reception is not the best.
Many construction workers camp and hang out at the helipad, not sure if it is always like that. They also use the river as washroom. So best to go a couple of hundred meters upstream, if you want to camp at the river.
We didn't have any problems and stayed several days. It is very quiet, nobody disturbed us and the locals are really friendly.",32.639141,77.187965,3250,2024-01-30 00:00:00 UTC,Yes,No,No,No,,Yes,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
221323,"Colonie Nouvelle Rajeev Nagar, Yanam, Yanam Taluk, Yanam District, Puducherry, 533464, India",dead end in middle of nowhere ,Wild Camping,"it's a deadend road. middle of nowhere. 
all day we didn't see anyone. Beach is on walkable distance. ",16.723734,82.232735,-66,2023-05-16 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
221574,"Gobal, Barawala, Kangan, Ganderbal district, Jammu and Kashmir, 191202, India",Clearance with mountain view,Wild Camping,"It is really difficult to find a decent wild camping spot in the Srinagar surroundings!! After a rather noisy night at the Swiss hotel parking we just needed  peace.
with a small 4x4 this place is a very nice option. Only the last bit of drive up to clearance requires 4x4.
Get of the Srinagar Leh road between the villages of Buna Muang and Kijpora. The side road leads up to Naranag. There are habitations anywhere along the road for many km but after driving around 2 km there is a rough side track at the left side at something that looks like a water reservoir tank. Drive up till the clearance. Visible from the entire valley but long distance, no habitation nearby. 
very quiet at night except sound from artificial ""waterfall"" in the valley and nobody passed by till mid morning where a couple of locals walked by. 
Clean at our spot although dirty along the track leading up. Very nice views. 
",34.28418,74.894354,1828,2023-05-21 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Unknown,,,,,,,,,,,,,,,,
221725,"NH26, Kakaunapalli, Gangannadoravalasa, Pachipenta, Parvathipuram Manyam, Andhra Pradesh, 532591, India",Remote area with hammock trees ,Wild Camping,"Peacefull area with 2 trees for a Hammock. 

We stayed 2 nights. Locals don't bother. Extremely silent. 
Beautiful surroundings. ",18.531862,83.137655,132,2023-05-20 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
221726,"Deppuru, Vajrapukothuru, Srikakulam, Andhra Pradesh, 532219, India",In front of ocean ,Wild Camping,"beautiful local beach. no crowd. 
in front of temple ( sound after sunrise).

Extremely friendly locals. 
Bear warning: do not be outside at night. 

Magnificent location. ",18.757842,84.510627,-59,2023-05-22 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
221999,"Jawalamukhi, Kangra, Himachal Pradesh, 177108, India",spot next to a river,Wild Camping,"Next to a river behind a tiny village, just turn towards the riverbank and you can park there easily. People are friendly looked at us for a bit, that was it. You can hear the road, but you are not really visible. (4G Airtel)",31.83189,76.258457,385.2413330078125,2022-10-20 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,No,Yes,,,,,,,,,,,,,,,,
222001,"SubCentre, Chauki Chandrahan, Mandi Rewalsar Road, Manjhali, Mandi, Himachal Pradesh, 175023, India",little spot at a side road ,Wild Camping,"Drive up to the abandoned green house (you can hear the car's, but you are not visible) next to a small river, very quiet and green. 4g airtel ",31.646329,76.853067,1202.5224609375,2022-10-28 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
222002,"Nalagarh, Solan, Himachal Pradesh, India",dugri forest ,Wild Camping,"Quiet spot in the forest, a few good small spots for a camper/4x4 around, 4g airtel",31.108474,76.656674,272.93310546875,2022-10-29 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
222003,"Cafe No-Mads, NH539, Orchha, Orchha Tahsil, Niwari, Madhya Pradesh, 472246, India",Café NoMads ,Restaurant,"Amazing tea with European style pizza, good prices and generally top food. The owner helped me a lot to get around in Orchha finding a place to sleep etc. Place has a chill vibe and even better terrace ",25.34775,78.641172,161.0245361328125,2022-11-06 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
222004,"SH63, Katni, Murwara, Murwara Tahsil, Katni, Madhya Pradesh, 483500, India",Hotel Raghav regency ,Informal Campsite,it has a big nice parking space. i stayed here for 500 rupees in the car. rooms themselves are alright clean and very spacious. ,23.843674,80.432604,310.5507813,2022-11-13 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Average,Unknown,,Unknown,No,Non-Potable,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
222382,"Beed Chalisgaon, Khuldabad, Chhatrapati Sambhajinagar, Maharashtra, India",Hiranya Resort - Basecamp backpackers campsite,Established Campground,"Great camping location only 8km for Ellora caves - peaceful and secure.  Large spaces for vehicle camping plus tents provided on nice lawn area for back packers. Other cabin Accomodation also. It’s a large facility with different open space areas. We visited over a weekend and resort had lots of guests but only two campers so plenty of private space. Breakfast included.  Restaurant for other meals if required. Security guard in area at night. 

Natural locations Lots of birds and monkeys. 

This campsite is shown as Basecamp Backpackers on Google maps. hard to find on google maps it’s part of Hiranya Resort so once off the highway follow the signs to the resort and go to resort office.",19.959446,75.22288,623.5338355787098,2023-03-27 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Average,Unknown,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
222383,"MD1702, Orchha, Orchha Tahsil, Niwari, Madhya Pradesh, 472246, India",Bundeli Farm Resort,Informal Campsite,"Orchha is an amazing place to visit and this spot is a good base. Really large resort under construction with lots of vacant blocks. You can rent a villa or they are also building a small hotel. We camped in the pool compound a few hundred meters from the main area. Nice pool, grass area and clean showers and toilets. A few Guests visited the pool until 8pm then the gate was locked and we had the space to ourselves. A bit expensive - they charged us IR1700 but for a very secure, very quiet spot with our own pool it was a good option for us in the heat of summer. About 10 minutes drive from the town where there are amazing heritage buildings, temples and palaces in great condition. We stayed 2 nights but could easily have stayed for three with so much to see and do here.   Note Poor intermittent mobile coverage ",25.341299,78.602051,257.0433903429657,2023-04-09 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Slow,No,,Yes,Cold,Yes,Running Water,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
222852,"NH16, Gokulpur, Tangi, Cuttack, Odisha, 754022, India",Next to a lake. small dead end path,Wild Camping,"Small dirt path at the end of a village. 

Local come but don't disturb

nights very silent. 

no stray dogs. 
5g internet. ",20.578847,86.021996,-41,2023-05-27 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,Non-Potable,No,No,Yes,Yes,,,,,,,,,,,,,,,,
224818,"Manali-Leh, Dango, Upshi, Leh Tehsil, Leh district, Ladakh, India",Next to road but quiet,Wild Camping,"About 100m next to the road on the way to Leh, but quiet. Good to stay for one night.
Here are two very cute dogs, so maybe bring something to eat for them.
Phone reception is good.",33.86458,77.79194,3352,2023-06-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
225399,"Khaltsiyognos, Chemre, Leh Tehsil, Leh district, Ladakh, India",Chemre monastery,Wild Camping,"Parking along the road to the monastery. Not the best campsite, but for us it was good for a day and night. If you have an offroader or bike you could drive a couple of hundred meters into the mountains and are totally alone.
The view of the monastery and village is incredible and it is very quiet. During the day a few cars drive up and down, but besides that nothing happens. 
The monastery is not very touristic, but worth a visit if you are here and entry is free.
Good phone reception, but no shops or anything.",33.956242,77.786804,3586,2023-06-18 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
226158,"Kanangur, Leh Tehsil, Leh district, Ladakh, India",Tso Kar Lake,Wild Camping,"From Leh road take the small road which is in excellent condition. After about 15km comes a village with many restaurants, shops, a Tibetian monastery and a water pump (infront of the building with big prayer wheels).
Another 5km further there is a short gravel track to the lake. Unbelievable scenery, wide and open landscape with mountains all around and very quiet. Be careful to not get stuck, after rain it could be muddy. It is a salt lake with a lot of mudd and wet lands around, so no swimming or anything like it. We tried SUPing, but it was a desaster. It can also be very very windy, probably not a good area for tents. In June we had temperatures just below 0°C at night, but during the day it was warm. Some tourist taxis come here, but you are mostly alone.",33.313868,78.034408,4522,2023-06-18 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
226296,"Ghangharia Camping Ground, Kankul Pass, Painka, Bhyudar, Joshimath Tehsil, Chamoli district, Uttarakhand, 246443, India",Ghagaria Camp Resort ,Hotel,"This is a glamping site on the way to Valley of Flowers NP. It's only accessible by foot and pack animal along a cobbled trail but also by helicopter if you have the money for that kind of thing. No vehicles allowed. We were quoted 2500 INR per night by we asked for a 2- night discount, and they dropped the price to 2000 INR per night. This place is one of several glamping sites here, and it's on the highest terrace. The tents are fully furnished with beds and lots of bedding. The tents have power outlets and lights. The power here seems slightly more reliable than the rest of India has been. The tents have private bathrooms with sit- down toilets, soap at the sink, and a tap for a cold bucket shower. There doesn't seem to be paper, though. Food up here is about 2-3+ times the price it is in Joshimath. 

Entry to the National Park was 600 INR per person for foreigners as of June 2023. Compared to the temple and lake hike for the pilgrimage, the park was almost empty. It felt like we had the entire thing to ourselves for most of the day when we went in at 7 AM and then out-hiked everyone else. Lots of food/ drink is available at small cafes on the trek up and towards the lake, but there are no services in the park. ",30.698093,79.590434,3000.419922,2023-06-21 00:00:00 UTC,Yes,Yes - At Sites,No,No,No,Yes,Bucket,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
226754,"Leh-Hundar Road, Diskit, Leh district, Ladakh, 194401, India",Hundar Sand Dunes,Wild Camping,"Between two towns (Diskit and Hundar) there is this gravel track going through the sand dune area. It is very busy during the day with a lot of tourists taxis driving to the big car park on the western edge and also a lot of locals that use the river for washing. It's like a huge fun fair with huge crowds and hundreds of camels for camel riding. Not really the beautiful and quiet nature we were looking for...
However, there are a lot of possibilities to park next to the road, but it is very very busy. At night some people had a party, so we also didn't sleep well, but maybe you are more lucky or find a place further away from the road.",34.567057,77.503573,3062,2023-06-26 00:00:00 UTC,Yes,Unknown,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
227129,"Café Paradiso Espresso Coffee Shop, Boat Jetty Road, Boat Jetty, Mullakkal, Alappuzha, Ambalappuzha, Alappuzha, Kerala, 688001, India",Cafè paradiso,Restaurant,"The best coffee espresso in Alappuzha, good location and good staff (joe)",9.501156,76.345512,-84.60662842,2023-02-05 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
227224,"GT Road;Sher Shah Suri Marg, Cantonment, Amritsar, Amritsar I Tahsil, Amritsar, Punjab, 143001, India",Airtel,Wifi,"Can buy pre paid sim here, need an Indian friend that can receive a OTP to set it up in store though. 500 for 1.5gb per day",31.633061,74.847118,234.75487732049078,2023-06-28 00:00:00 UTC,Yes,,Yes - Fast,,,,,,,,,,,,,,,,,,,,,,,,,
228304,"DC Office & Inner Line Permit issuing Authority., Leh Khardung La Road, Chaktsal Gang, Leh, Leh Tehsil, Leh district, Ladakh, India",Permit office,Customs and Immigration,"Apply here for permission to visit the outer areas like Nubra valley, need photo copies of passport, page in passport with visa stamp, and visa. Not very helpful or friendly, I’d probably use one of the agents down the street a little way next time",34.161743,77.588318,3512.3973535979167,2023-07-22 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
228327,"Bakhlog, Dyot, Multhan, Kangra, Himachal Pradesh, 175013, India",Barot Valley Zero Point ,Wild Camping,It’s a wild camping spot besides Uhl river. Have been camping here with two tents and 8 friends. Besides the road but very less traffic. No services at site but beautiful deodar tress cover. Fabulous sound on the river. Lot of brown trout for fishing. Licence required for the same though.   ,32.047506,76.833254,1874.3778075948358,2023-06-24 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
229749,"Lamayuru, Khalsi tehsil, Leh district, Ladakh, India",Empty landscape above Lamayuru,Wild Camping,"Super quiet and lonely field above Lamayuru. Nobody comes here, we have seen just one person the whole day. Can be difficult to find a flat spot. Phone reception is good. It's just two minutes off the main road NH1 and you can still see Lamayuru monastery. Good for relaxing and take a walk into town.",34.289912,76.77155,3601,2023-07-09 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
